InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
574890,22193,RED DINER WALL CLOCK,2,2011-11-07,8.5,18229.0,United Kingdom
561079,23130,MISTLETOE HEART WREATH GREEN,3,2011-07-24,4.15,13956.0,United Kingdom
541827,90214K,"LETTER ""K"" BLING KEY RING",2,2011-01-21,0.83,,United Kingdom
570229,22672,FRENCH BATHROOM SIGN BLUE METAL,1,2011-10-09,1.65,15756.0,United Kingdom
537239,21136,PAINTED METAL PEARS ASSORTED,8,2010-12-06,1.69,18219.0,United Kingdom
569000,22047,EMPIRE GIFT WRAP,25,2011-09-29,0.42,17015.0,United Kingdom
538514,22688,DOORMAT PEACE ON EARTH BLUE,1,2010-12-12,7.95,15044.0,United Kingdom
562046,22770,MIRROR CORNICE,2,2011-08-02,14.95,12378.0,Switzerland
539492,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,1,2010-12-20,2.51,,United Kingdom
537794,22713,CARD I LOVE LONDON ,12,2010-12-08,0.42,16713.0,United Kingdom
581356,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-12-08,9.95,17830.0,United Kingdom
580129,22120,WELCOME  WOODEN BLOCK LETTERS,3,2011-12-01,9.95,17426.0,United Kingdom
566434,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2011-09-12,2.95,17090.0,United Kingdom
567303,23234,BISCUIT TIN VINTAGE CHRISTMAS,12,2011-09-19,2.89,17613.0,United Kingdom
579508,21713,CITRONELLA CANDLE FLOWERPOT,3,2011-11-29,4.13,,United Kingdom
551995,22674,FRENCH TOILET SIGN BLUE METAL,1,2011-05-05,2.46,,United Kingdom
580260,23013,GLASS APOTHECARY BOTTLE TONIC,2,2011-12-02,3.95,14085.0,United Kingdom
559554,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,2011-07-11,8.15,14258.0,United Kingdom
542393,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,1,2011-01-27,3.75,18125.0,United Kingdom
541516,21195,PINK  HONEYCOMB PAPER BALL ,12,2011-01-18,1.63,,United Kingdom
568703,22997,TRAVEL CARD WALLET UNION JACK,10,2011-09-28,0.42,12748.0,United Kingdom
555728,21213,PACK OF 72 SKULL CAKE CASES,1,2011-06-06,0.55,17252.0,United Kingdom
536796,21426,WOODLAND STORAGE BOX SMALL,1,2010-12-02,2.1,15574.0,United Kingdom
549556,22996,TRAVEL CARD WALLET VINTAGE TICKET,4,2011-04-10,0.42,17372.0,United Kingdom
568060,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,2011-09-23,2.95,14546.0,United Kingdom
553766,22502,PICNIC BASKET WICKER SMALL,2,2011-05-19,8.29,,United Kingdom
581182,20831,GOLD PHOTO FRAME,12,2011-12-07,0.79,12783.0,Portugal
537434,22573,STAR WOODEN CHRISTMAS DECORATION,9,2010-12-06,1.66,,United Kingdom
541269,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-01-17,1.65,12626.0,Germany
563234,16011,ANIMAL STICKERS,24,2011-08-15,0.21,13621.0,United Kingdom
570806,21499,BLUE POLKADOT WRAP,25,2011-10-12,0.42,13115.0,United Kingdom
549569,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,1,2011-04-10,2.1,15547.0,United Kingdom
567305,POST,POSTAGE,2,2011-09-19,18.0,12621.0,Germany
559051,21811,HANGING HEART WITH BELL,1,2011-07-05,2.46,,United Kingdom
558390,23200,JUMBO BAG PEARS,20,2011-06-29,2.08,13461.0,United Kingdom
573552,22704,WRAP RED APPLES ,25,2011-10-31,0.42,13203.0,United Kingdom
565836,23380,PACK OF 12 VINTAGE DOILY TISSUES,24,2011-09-07,0.39,17511.0,United Kingdom
571909,20669,RED HEART LUGGAGE TAG,1,2011-10-19,1.25,15006.0,United Kingdom
550798,22894,TABLECLOTH RED APPLES DESIGN ,6,2011-04-20,9.95,15290.0,United Kingdom
560885,22161,HEART DECORATION RUSTIC HANGING ,24,2011-07-21,0.19,16188.0,United Kingdom
537034,21677,HEARTS  STICKERS,12,2010-12-03,0.85,13081.0,United Kingdom
538156,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,6,2010-12-09,2.95,15555.0,United Kingdom
565803,20725,LUNCH BAG RED RETROSPOT,10,2011-09-07,1.65,17735.0,United Kingdom
575177,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,2011-11-08,1.25,,United Kingdom
573137,23211,RED ROCKING HORSE HAND PAINTED,3,2011-10-27,2.46,,United Kingdom
569546,22286,DECORATION WOBBLY RABBIT METAL ,1,2011-10-04,0.39,15276.0,United Kingdom
579187,21901,"KEY FOB , BACK DOOR ",1,2011-11-28,1.63,,United Kingdom
579629,22197,POPCORN HOLDER,100,2011-11-30,0.72,14963.0,United Kingdom
565596,23102,SILVER HEARTS TABLE DECORATION,12,2011-09-05,0.83,16444.0,United Kingdom
568567,21352,EUCALYPTUS & PINECONE  WREATH,1,2011-09-27,5.79,,United Kingdom
562580,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-07,12.75,14024.0,United Kingdom
540031,22469,HEART OF WICKER SMALL,6,2011-01-04,1.65,17975.0,United Kingdom
559055,84584,PINK GINGHAM CAT WITH SCARF,8,2011-07-05,1.63,,United Kingdom
C572761,22960,JAM MAKING SET WITH JARS,-3,2011-10-26,4.25,12584.0,Italy
576329,21544,SKULLS  WATER TRANSFER TATTOOS ,1,2011-11-14,1.63,,United Kingdom
540672,22973,CHILDREN'S CIRCUS PARADE MUG,12,2011-01-10,1.65,15281.0,United Kingdom
578120,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-11-23,3.75,14493.0,United Kingdom
537823,22544,MINI JIGSAW SPACEBOY,1,2010-12-08,0.85,,United Kingdom
573511,47567B,TEA TIME KITCHEN APRON,6,2011-10-31,5.95,12347.0,Iceland
541796,22960,JAM MAKING SET WITH JARS,6,2011-01-21,4.25,14092.0,United Kingdom
567656,84992,72 SWEETHEART FAIRY CAKE CASES,4,2011-09-21,1.25,14096.0,United Kingdom
547248,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,2011-03-22,8.29,,United Kingdom
574675,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-11-06,2.95,17289.0,United Kingdom
540995,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,1,2011-01-13,0.83,,United Kingdom
554837,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-05-26,8.5,14584.0,United Kingdom
545333,75131,METAL TUBE CHIME ON BAMBOO,1,2011-03-01,3.29,,United Kingdom
566200,82578,KITCHEN METAL SIGN,1,2011-09-09,0.55,16910.0,United Kingdom
564958,23255,CHILDRENS CUTLERY CIRCUS PARADE,8,2011-08-31,4.15,13089.0,United Kingdom
550446,22191,IVORY DINER WALL CLOCK,2,2011-04-18,8.5,13871.0,United Kingdom
550474,48184,DOORMAT ENGLISH ROSE ,1,2011-04-18,15.79,,United Kingdom
569329,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-03,2.95,17652.0,United Kingdom
558340,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-06-28,0.0,,United Kingdom
566914,21159,MOODY BOY  DOOR HANGER ,3,2011-09-15,0.39,15466.0,United Kingdom
555320,85099B,JUMBO BAG RED RETROSPOT,4,2011-06-02,4.13,,United Kingdom
553666,POST,POSTAGE,2,2011-05-18,18.0,12679.0,France
559546,15060B,FAIRY CAKE DESIGN UMBRELLA,12,2011-07-10,3.75,14163.0,United Kingdom
546888,21439,BASKET OF TOADSTOOLS,1,2011-03-17,2.46,,United Kingdom
541422,16236,KITTY PENCIL ERASERS,1,2011-01-17,0.42,,United Kingdom
573289,23356,LOVE HOT WATER BOTTLE,3,2011-10-28,5.95,12705.0,Germany
548198,47593B,SCOTTIE DOGS BABY BIB,4,2011-03-29,0.39,16712.0,United Kingdom
580115,21876,POTTERING MUG,2,2011-12-01,3.29,,United Kingdom
544463,22270,HAPPY EASTER HANGING DECORATION,1,2011-02-20,3.75,12988.0,United Kingdom
578429,20828,GLITTER BUTTERFLY CLIPS,3,2011-11-24,2.55,16271.0,United Kingdom
563756,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2011-08-19,0.42,12418.0,Switzerland
577542,21908,CHOCOLATE THIS WAY METAL SIGN,4,2011-11-20,2.1,13565.0,United Kingdom
548404,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-03-31,1.25,16398.0,United Kingdom
561113,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-07-25,9.95,17841.0,United Kingdom
553206,23118,PARISIENNE JEWELLERY DRAWER ,6,2011-05-16,7.5,14156.0,EIRE
568994,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-09-29,0.85,12598.0,France
571725,23284,DOORMAT KEEP CALM AND COME IN,2,2011-10-19,8.25,13491.0,United Kingdom
544568,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2011-02-21,2.55,15065.0,United Kingdom
577077,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-11-17,0.95,17799.0,United Kingdom
552183,23057,BEADED CHANDELIER T-LIGHT HOLDER,2,2011-05-06,4.95,17604.0,United Kingdom
574700,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-11-06,2.95,16033.0,United Kingdom
560018,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,1,2011-07-14,0.42,15987.0,United Kingdom
580397,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,3,2011-12-04,1.25,13558.0,United Kingdom
576650,23176,ABC TREASURE BOOK BOX ,8,2011-11-16,2.25,14286.0,United Kingdom
579427,23084,RABBIT NIGHT LIGHT,4,2011-11-29,2.08,16479.0,United Kingdom
573402,21154,RED RETROSPOT OVEN GLOVE ,10,2011-10-30,1.25,12494.0,France
549551,22925,BLUE GIANT GARDEN THERMOMETER,4,2011-04-10,5.95,15955.0,United Kingdom
569481,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-10-04,1.25,15255.0,United Kingdom
548663,20711,JUMBO BAG TOYS ,2,2011-04-01,4.13,,United Kingdom
541596,72128,COLUMBIAN CANDLE ROUND,2,2011-01-19,0.85,17602.0,United Kingdom
570115,35924,HANGING FAIRY CAKE DECORATION,72,2011-10-07,1.69,13798.0,United Kingdom
546429,21447,12 IVORY ROSE PEG PLACE SETTINGS,1,2011-03-13,1.25,17611.0,United Kingdom
561600,22384,LUNCH BAG PINK POLKADOT,4,2011-07-28,1.65,15861.0,United Kingdom
572133,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-10-21,1.95,12407.0,Belgium
578270,22208,WOOD STAMP SET THANK YOU,1,2011-11-23,3.29,14096.0,United Kingdom
545162,47566,PARTY BUNTING,4,2011-02-28,4.95,16187.0,United Kingdom
581217,22513,DOORSTOP FOOTBALL DESIGN,1,2011-12-08,7.46,,United Kingdom
547967,22432,WATERING CAN PINK BUNNY,1,2011-03-28,4.13,,United Kingdom
574471,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-11-04,1.25,17677.0,United Kingdom
563071,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-08-11,0.95,17633.0,United Kingdom
549126,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2,2011-04-06,2.1,16031.0,United Kingdom
571105,72818,CHRISTMAS DECOUPAGE CANDLE,4,2011-10-13,0.39,17614.0,United Kingdom
579777,22650,CERAMIC PIRATE CHEST MONEY BANK,1,2011-11-30,3.29,,United Kingdom
569372,22979,PANTRY WASHING UP BRUSH,1,2011-10-03,3.29,,United Kingdom
562616,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-08-08,2.08,14748.0,United Kingdom
552493,84992,72 SWEETHEART FAIRY CAKE CASES,2,2011-05-09,1.25,,United Kingdom
558105,22537,MAGIC DRAWING SLATE DINOSAUR,1,2011-06-26,0.42,15644.0,United Kingdom
553915,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12,2011-05-19,0.85,18225.0,United Kingdom
541128,22488,NATURAL SLATE RECTANGLE CHALKBOARD,1,2011-01-14,3.29,,United Kingdom
556474,77079,DOLPHIN WINDMILL,1,2011-06-12,2.12,16007.0,United Kingdom
547666,22685,FRENCH BLUE METAL DOOR SIGN 0,10,2011-03-24,1.25,14235.0,United Kingdom
546136,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,1,2011-03-09,1.63,,United Kingdom
557131,23201,JUMBO BAG ALPHABET,10,2011-06-17,2.08,13456.0,United Kingdom
572335,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-10-24,3.75,14493.0,United Kingdom
564950,22489,PACK OF 12 TRADITIONAL CRAYONS,8,2011-08-31,0.42,17320.0,United Kingdom
536876,22835,HOT WATER BOTTLE I AM SO POORLY,9,2010-12-03,9.32,,United Kingdom
560854,23206,LUNCH BAG APPLE DESIGN,10,2011-07-21,1.65,13098.0,United Kingdom
579751,23199,JUMBO BAG APPLES,2,2011-11-30,4.13,,United Kingdom
547841,22288,HANGING METAL RABBIT DECORATION,6,2011-03-27,1.25,16923.0,United Kingdom
548191,90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,1,2011-03-29,8.32,,United Kingdom
551438,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,2011-04-28,0.85,13408.0,United Kingdom
543250,22652,TRAVEL SEWING KIT,10,2011-02-04,1.65,13911.0,United Kingdom
557231,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2011-06-17,4.96,,United Kingdom
575087,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1,2011-11-08,3.95,16549.0,United Kingdom
556537,85040A,S/4 PINK FLOWER CANDLES IN BOWL,12,2011-06-13,1.65,17725.0,United Kingdom
570693,22951,60 CAKE CASES DOLLY GIRL DESIGN,4,2011-10-11,0.55,16161.0,United Kingdom
542746,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-01-31,0.95,15881.0,United Kingdom
546652,22719,GUMBALL MONOCHROME COAT RACK,3,2011-03-15,2.46,,United Kingdom
566561,22029,SPACEBOY BIRTHDAY CARD,12,2011-09-13,0.42,18145.0,United Kingdom
554992,16012,FOOD/DRINK SPONGE STICKERS,24,2011-05-29,0.21,16686.0,United Kingdom
573879,22632,HAND WARMER RED RETROSPOT,2,2011-11-01,2.1,15039.0,United Kingdom
543647,21987,PACK OF 6 SKULL PAPER CUPS,4,2011-02-10,0.65,12841.0,United Kingdom
546136,35915C,PEACH KNITTED HEN ,7,2011-03-09,0.83,,United Kingdom
572552,22617,BAKING SET SPACEBOY DESIGN,2,2011-10-24,10.79,14096.0,United Kingdom
564088,22667,RECIPE BOX RETROSPOT ,6,2011-08-23,2.95,17702.0,United Kingdom
546973,22386,JUMBO BAG PINK POLKADOT,2,2011-03-18,4.13,,United Kingdom
540277,79321,CHILLI LIGHTS,24,2011-01-06,4.25,14258.0,United Kingdom
575507,22624,IVORY KITCHEN SCALES,8,2011-11-10,8.5,17197.0,United Kingdom
540026,22117,METAL SIGN HER DINNER IS SERVED ,2,2011-01-04,1.66,,United Kingdom
544684,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-02-22,1.25,,United Kingdom
561917,15044A,PINK PAPER PARASOL ,1,2011-08-01,2.95,16904.0,United Kingdom
544939,21621,VINTAGE UNION JACK BUNTING,2,2011-02-25,8.5,17034.0,United Kingdom
577594,23242,TREASURE TIN BUFFALO BILL ,6,2011-11-20,2.08,13142.0,United Kingdom
564335,23355,HOT WATER BOTTLE KEEP CALM,1,2011-08-24,4.95,15800.0,United Kingdom
556253,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-06-09,2.95,17652.0,United Kingdom
579187,20713,JUMBO BAG OWLS,12,2011-11-28,4.13,,United Kingdom
537840,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2010-12-08,2.95,13531.0,United Kingdom
578024,23598,PAPER BUNTING VINTAGE PARTY,6,2011-11-22,2.95,12705.0,Germany
562934,22083,PAPER CHAIN KIT RETROSPOT,2,2011-08-10,5.79,,United Kingdom
538086,85152,HAND OVER THE CHOCOLATE   SIGN ,4,2010-12-09,2.1,12872.0,United Kingdom
579544,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-11-30,4.95,14540.0,United Kingdom
546888,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-03-17,10.79,,United Kingdom
544449,22671,FRENCH LAUNDRY SIGN BLUE METAL,2,2011-02-20,1.65,16115.0,United Kingdom
570761,84711B,PINK OVAL SHAPE TRINKET BOX,1,2011-10-12,9.95,,United Kingdom
563746,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,2011-08-19,1.45,14745.0,United Kingdom
555549,20728,LUNCH BAG CARS BLUE,10,2011-06-05,1.65,13637.0,United Kingdom
549583,82582,AREA PATROLLED METAL SIGN,12,2011-04-11,2.1,15214.0,United Kingdom
546520,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-03-14,4.95,14911.0,EIRE
569653,85049G,CHOCOLATE BOX RIBBONS ,12,2011-10-05,1.25,12451.0,Switzerland
552559,23284,DOORMAT KEEP CALM AND COME IN,10,2011-05-10,6.75,15865.0,United Kingdom
561043,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2011-07-24,6.75,15708.0,United Kingdom
541827,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2,2011-01-21,3.29,,United Kingdom
550008,22192,BLUE DINER WALL CLOCK,2,2011-04-14,8.5,15570.0,United Kingdom
580727,22131,FOOD CONTAINER SET 3 LOVE HEART ,3,2011-12-05,4.13,14096.0,United Kingdom
580319,22742,MAKE YOUR OWN PLAYTIME CARD KIT,24,2011-12-02,0.79,15078.0,United Kingdom
549120,20676,RED RETROSPOT BOWL,1,2011-04-06,1.25,14587.0,United Kingdom
554104,21577,SAVE THE PLANET COTTON TOTE BAG,6,2011-05-22,2.25,12705.0,Germany
580094,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,4,2011-12-01,0.85,15904.0,United Kingdom
564630,22115,METAL SIGN EMPIRE TEA,12,2011-08-26,0.79,13644.0,United Kingdom
574672,21992,VINTAGE PAISLEY STATIONERY SET,2,2011-11-06,1.25,13532.0,United Kingdom
569867,84987,SET OF 36 TEATIME PAPER DOILIES,24,2011-10-06,1.45,12569.0,Germany
560881,21888,BINGO SET,1,2011-07-21,3.75,17965.0,United Kingdom
553526,21756,BATH BUILDING BLOCK WORD,1,2011-05-17,5.95,16266.0,United Kingdom
557645,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-06-21,1.25,,United Kingdom
552000,22969,HOMEMADE JAM SCENTED CANDLES,2,2011-05-05,3.29,,United Kingdom
546888,21189,WHITE HONEYCOMB PAPER GARLAND ,10,2011-03-17,3.29,,United Kingdom
581101,23365,SET 12 COLOUR PENCILS LOVE LONDON,6,2011-12-07,0.65,17835.0,United Kingdom
561321,23061,VINTAGE EMBOSSED HEART,6,2011-07-26,1.25,13668.0,United Kingdom
568518,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-09-27,3.75,12680.0,France
558671,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-07-01,2.95,17123.0,United Kingdom
556284,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-06-10,2.95,17115.0,United Kingdom
574831,22999,TRAVEL CARD WALLET VINTAGE LEAF,7,2011-11-07,0.42,15522.0,United Kingdom
556247,84824,DANISH ROSE UMBRELLA STAND,1,2011-06-09,15.95,15058.0,United Kingdom
571622,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-10-18,4.95,14798.0,United Kingdom
548358,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,2011-03-30,2.95,15832.0,United Kingdom
570964,23357,HOT WATER BOTTLE SEX BOMB,4,2011-10-13,4.95,12766.0,Portugal
543279,84992,72 SWEETHEART FAIRY CAKE CASES,12,2011-02-06,0.55,17105.0,United Kingdom
578233,23423,PANTRY 3 HOOK ROLLING PIN HANGER,1,2011-11-23,3.75,14049.0,United Kingdom
575941,23490,T-LIGHT HOLDER HANGING LOVE BIRD,3,2011-11-13,3.75,16438.0,United Kingdom
564715,22296,HEART IVORY TRELLIS LARGE,1,2011-08-28,1.65,14472.0,United Kingdom
558906,23207,LUNCH BAG ALPHABET DESIGN,3,2011-07-04,1.65,15555.0,United Kingdom
559063,22147,FELTCRAFT BUTTERFLY HEARTS,2,2011-07-06,1.45,17220.0,United Kingdom
570466,23318,BOX OF 6 MINI VINTAGE CRACKERS,3,2011-10-10,2.49,16791.0,United Kingdom
550470,22087,PAPER BUNTING WHITE LACE,9,2011-04-18,5.79,,United Kingdom
548529,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-03-31,1.95,18223.0,United Kingdom
572550,22801,ANTIQUE GLASS PEDESTAL BOWL,10,2011-10-24,7.46,,United Kingdom
562604,23321,SMALL WHITE HEART OF WICKER,12,2011-08-08,1.65,17611.0,United Kingdom
560299,22706,WRAP COWBOYS  ,25,2011-07-18,0.42,17593.0,United Kingdom
574733,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-11-06,2.08,17082.0,United Kingdom
579470,21484,CHICK GREY HOT WATER BOTTLE,1,2011-11-29,4.25,16549.0,United Kingdom
539647,85049E,SCANDINAVIAN REDS RIBBONS,1,2010-12-20,1.25,15460.0,United Kingdom
546984,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-03-18,1.49,15019.0,United Kingdom
577768,23399,HOME SWEET HOME HANGING HEART,1,2011-11-21,2.08,,United Kingdom
559493,23199,JUMBO BAG APPLES,4,2011-07-08,4.13,,United Kingdom
552232,22214,CANDLE PLATE LACE WHITE,1,2011-05-06,4.96,,United Kingdom
564734,22588,CARD HOLDER GINGHAM HEART,3,2011-08-28,2.89,12484.0,Spain
569007,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-09-29,1.45,17552.0,United Kingdom
542887,22553,PLASTERS IN TIN SKULLS,12,2011-02-01,1.65,12373.0,Austria
555737,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-06-07,1.25,16153.0,United Kingdom
576176,22438,BALLOON ART MAKE YOUR OWN FLOWERS,2,2011-11-14,1.95,16936.0,United Kingdom
577549,23205,CHARLOTTE BAG VINTAGE ALPHABET ,2,2011-11-20,0.85,17841.0,United Kingdom
562566,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-08-07,0.55,16954.0,United Kingdom
541827,22242,5 HOOK HANGER MAGIC TOADSTOOL,1,2011-01-21,3.29,,United Kingdom
570210,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-10-09,1.25,13259.0,United Kingdom
537192,21107,CREAM SLICE FLANNEL PINK SPOT ,1,2010-12-05,2.95,16402.0,United Kingdom
543114,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-02-03,0.85,14156.0,EIRE
553935,21166,COOK WITH WINE METAL SIGN ,12,2011-05-20,2.08,15856.0,United Kingdom
537603,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-07,0.55,14673.0,United Kingdom
573585,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2011-10-31,5.79,,United Kingdom
546896,20719,WOODLAND CHARLOTTE BAG,1,2011-03-17,1.63,,United Kingdom
542428,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,72,2011-01-28,1.25,17404.0,Sweden
575924,23565,EGG CUP MILKMAID HELGA ,24,2011-11-11,1.25,17069.0,United Kingdom
541604,21126,SET OF 6 GIRLS CELEBRATION CANDLES,2,2011-01-19,1.25,14572.0,United Kingdom
541789,21071,VINTAGE BILLBOARD DRINK ME MUG,60,2011-01-21,1.06,14088.0,United Kingdom
551247,21877,HOME SWEET HOME MUG,12,2011-04-27,1.25,15640.0,United Kingdom
545333,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,1,2011-03-01,1.63,,United Kingdom
571931,20982,12 PENCILS TALL TUBE SKULLS,1,2011-10-19,1.63,,United Kingdom
555845,84970S,HANGING HEART ZINC T-LIGHT HOLDER,2,2011-06-07,0.85,17015.0,United Kingdom
575138,21864,UNION JACK FLAG PASSPORT COVER ,1,2011-11-08,4.13,,United Kingdom
540501,22346,PARTY PIZZA DISH GREEN POLKADOT,24,2011-01-09,0.21,13162.0,United Kingdom
568947,84609,TALL ROCOCO CANDLE HOLDER,4,2011-09-29,8.5,14696.0,United Kingdom
580637,22406,MONEY BOX KINGS CHOICE DESIGN,2,2011-12-05,0.39,15033.0,United Kingdom
557427,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,2011-06-20,0.55,12429.0,Denmark
562264,21090,SET/6 COLLAGE PAPER PLATES,27,2011-08-03,0.83,,United Kingdom
573601,22952,60 CAKE CASES VINTAGE CHRISTMAS,4,2011-10-31,2.08,,United Kingdom
541262,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-16,2.95,18069.0,United Kingdom
574076,20775,DAISY NOTEBOOK ,2,2011-11-02,1.63,,United Kingdom
573904,23158,SET OF 5 LUCKY CAT MAGNETS ,4,2011-11-01,2.08,14505.0,United Kingdom
538071,22732,3D VINTAGE CHRISTMAS STICKERS ,1,2010-12-09,2.51,,United Kingdom
578149,22313,OFFICE MUG WARMER PINK,1,2011-11-23,8.29,,United Kingdom
564850,22855,FINE WICKER HEART ,4,2011-08-30,1.25,17298.0,United Kingdom
539437,22273,FELTCRAFT DOLL MOLLY,1,2010-12-17,5.91,,United Kingdom
558475,21086,SET/6 RED SPOTTY PAPER CUPS,1,2011-06-29,1.63,,United Kingdom
538625,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2010-12-13,1.65,14544.0,United Kingdom
556476,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-06-12,3.75,17175.0,United Kingdom
545901,22197,SMALL POPCORN HOLDER,6,2011-03-07,0.85,15834.0,United Kingdom
580367,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,2011-12-02,5.79,,United Kingdom
540546,20985,HEART CALCULATOR,12,2011-01-09,1.25,12766.0,Portugal
536874,35001G,HAND OPEN SHAPE GOLD,1,2010-12-03,4.25,16891.0,United Kingdom
574336,23510,MINI PLAYING CARDS GYMKHANA,20,2011-11-04,0.42,12397.0,Belgium
541851,22384,LUNCH BAG PINK POLKADOT,1,2011-01-23,1.65,17841.0,United Kingdom
563613,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,72,2011-08-18,0.42,12688.0,Israel
578707,85034C,3 ROSE MORRIS BOXED CANDLES,3,2011-11-25,1.25,17870.0,United Kingdom
569137,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-09-30,5.79,,United Kingdom
573580,21181,PLEASE ONE PERSON METAL SIGN,2,2011-10-31,4.13,,United Kingdom
542393,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-01-27,0.55,18125.0,United Kingdom
579099,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-11-28,0.85,15714.0,United Kingdom
579711,22348,TEA BAG PLATE RED RETROSPOT,1,2011-11-30,0.85,15060.0,United Kingdom
566262,22423,REGENCY CAKESTAND 3 TIER,6,2011-09-11,12.75,15527.0,United Kingdom
541696,84596L,BISCUITS SMALL BOWL LIGHT BLUE,3,2011-01-20,0.83,,United Kingdom
554991,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-05-29,4.95,14823.0,United Kingdom
564221,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,3,2011-08-24,2.46,,United Kingdom
541592,84251C,"GREETING CARD, TWO SISTERS.",6,2011-01-19,0.42,,United Kingdom
549741,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-04-12,9.95,13655.0,United Kingdom
552514,23163,REGENCY SUGAR TONGS,1,2011-05-09,4.96,,United Kingdom
